Customer_ID,Customer_Name,City,Age,Gender,Last_Purchase,Frequency,Monetary,Avg_Order_Value,Fav_Category,Recency_Days,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST9304,Customer_216,Bengaluru,38,Female,2025-03-27,1,64664.54,64664.54,Fashion,281,1,4,2,7,Lost / Churned
CUST9307,Customer_313,Delhi,36,Female,2025-08-30,2,390387.42,195193.71,Education,125,3,4,4,11,Champions
CUST9319,Customer_434,Pune,54,Female,2025-02-08,1,36805.55,36805.55,Grocery,328,1,4,1,6,Lost / Churned
CUST9324,Customer_58,Hyderabad,61,Female,2025-09-06,1,12494.97,12494.97,Furniture,118,3,4,1,8,Needs Attention
CUST9325,Customer_352,Mumbai,44,Female,2025-12-04,1,87780.4,87780.4,Electronics,29,4,4,2,10,Needs Attention
CUST9339,Customer_127,Patna,55,Male,2025-01-04,1,245737.05,245737.05,Furniture,363,1,4,4,9,At-Risk High-Value
CUST9351,Customer_352,Pune,36,Male,2025-06-12,1,398903.76,398903.76,Education,204,2,4,4,10,At-Risk High-Value
CUST9354,Customer_241,Patna,46,Female,2025-03-27,1,42782.38,42782.38,Grocery,281,1,4,1,6,Lost / Churned
CUST9364,Customer_352,Gaya,62,Female,2025-03-21,1,99559.14,99559.14,Education,287,1,4,2,7,Lost / Churned
CUST9379,Customer_263,Kolkata,38,Female,2025-03-22,1,9009.36,9009.36,Electronics,286,1,4,1,6,Lost / Churned
CUST9381,Customer_352,Kolkata,45,Male,2025-06-16,2,441863.7,220931.85,Education,200,2,4,4,10,At-Risk High-Value
CUST9384,Customer_230,Mumbai,28,Female,2025-10-19,1,20626.25,20626.25,Grocery,75,4,4,1,9,Needs Attention
CUST9404,Customer_463,Gaya,19,Female,2025-06-27,1,70861.06,70861.06,Education,189,2,4,2,8,Lost / Churned
CUST9414,Customer_359,Hyderabad,61,Female,2025-12-17,1,77138.4,77138.4,Grocery,16,4,4,2,10,Needs Attention
CUST9421,Customer_355,Bengaluru,64,Female,2025-11-20,2,115788.23999999999,57894.119999999995,Fashion,43,4,4,3,11,Champions
CUST9449,Customer_178,Mumbai,49,Female,2025-08-06,1,23934.94,23934.94,Fashion,149,3,4,1,8,Needs Attention
CUST9450,Customer_230,Bengaluru,18,Male,2025-06-08,1,112729.05,112729.05,Electronics,208,2,4,3,9,At-Risk High-Value
CUST9458,Customer_25,Delhi,22,Male,2025-05-09,2,56158.259999999995,28079.129999999997,Electronics,238,2,4,2,8,Lost / Churned
CUST9464,Customer_357,Gaya,39,Male,2025-12-25,1,45338.4,45338.4,Education,8,4,4,1,9,Needs Attention
CUST9465,Customer_470,Kolkata,44,Male,2025-04-22,2,184323.94,92161.97,Electronics,255,2,4,3,9,At-Risk High-Value
CUST9469,Customer_426,Kolkata,18,Female,2025-06-17,2,232888.33,116444.165,Fashion,199,2,4,4,10,At-Risk High-Value
CUST9485,Customer_43,Mumbai,57,Male,2025-06-15,1,85037.6,85037.6,Electronics,201,2,4,2,8,Lost / Churned
CUST9486,Customer_19,Hyderabad,29,Male,2025-04-18,1,432103.32,432103.32,Fashion,259,2,4,4,10,At-Risk High-Value
CUST9488,Customer_147,Pune,37,Male,2025-03-13,1,58079.12,58079.12,Fashion,295,1,4,2,7,Lost / Churned
CUST9489,Customer_385,Delhi,61,Male,2025-06-27,1,29313.46,29313.46,Education,189,2,4,1,7,Lost / Churned
CUST9493,Customer_34,Gaya,35,Male,2025-06-11,1,127543.5,127543.5,Electronics,205,2,4,3,9,At-Risk High-Value
CUST9501,Customer_241,Delhi,41,Male,2025-02-21,1,25911.09,25911.09,Electronics,315,1,4,1,6,Lost / Churned
CUST9510,Customer_345,Kolkata,21,Female,2025-05-10,2,867333.24,433666.62,Furniture,237,2,4,4,10,At-Risk High-Value
CUST9514,Customer_180,Patna,28,Female,2025-06-20,1,46255.26,46255.26,Furniture,196,2,4,1,7,Lost / Churned
CUST9515,Customer_52,Kolkata,29,Female,2025-05-08,1,133044.7,133044.7,Furniture,239,2,4,3,9,At-Risk High-Value
CUST9518,Customer_192,Pune,22,Male,2025-11-13,1,123894.12,123894.12,Electronics,50,4,4,3,11,Champions
CUST9543,Customer_448,Bengaluru,45,Female,2025-02-17,1,91618.18,91618.18,Furniture,319,1,4,2,7,Lost / Churned
CUST9544,Customer_140,Hyderabad,62,Female,2025-09-30,1,116744.31,116744.31,Electronics,94,3,4,3,10,Champions
CUST9551,Customer_230,Bengaluru,18,Male,2025-03-13,1,474935.9,474935.9,Electronics,295,1,4,4,9,At-Risk High-Value
CUST9552,Customer_340,Patna,30,Male,2025-08-09,1,7745.85,7745.85,Furniture,146,3,4,1,8,Needs Attention
CUST9557,Customer_475,Mumbai,47,Male,2025-01-28,1,137155.95,137155.95,Education,339,1,4,3,8,At-Risk High-Value
CUST9562,Customer_162,Mumbai,39,Male,2025-02-23,1,129925.28,129925.28,Furniture,313,1,4,3,8,At-Risk High-Value
CUST9563,Customer_166,Gaya,24,Male,2025-05-19,1,35133.76,35133.76,Education,228,2,4,1,7,Lost / Churned
CUST9565,Customer_350,Mumbai,21,Female,2025-10-22,1,174333.28,174333.28,Education,72,4,4,3,11,Champions
CUST9567,Customer_218,Delhi,38,Male,2025-06-13,1,33193.9,33193.9,Fashion,203,2,4,1,7,Lost / Churned
CUST9577,Customer_302,Mumbai,46,Male,2025-03-21,1,145301.46,145301.46,Electronics,287,1,4,3,8,At-Risk High-Value
CUST9612,Customer_463,Kolkata,21,Male,2025-10-22,1,66134.2,66134.2,Electronics,72,4,4,2,10,Needs Attention
CUST9614,Customer_235,Bengaluru,23,Male,2025-09-13,1,84656.2,84656.2,Fashion,111,3,4,2,9,Needs Attention
CUST9619,Customer_491,Pune,30,Male,2025-01-22,1,3839.04,3839.04,Electronics,345,1,4,1,6,Lost / Churned
CUST9622,Customer_224,Kolkata,35,Male,2025-12-05,1,28466.49,28466.49,Electronics,28,4,4,1,9,Needs Attention
CUST9627,Customer_444,Gaya,47,Male,2025-03-30,1,139501.8,139501.8,Grocery,278,1,4,3,8,At-Risk High-Value
CUST9628,Customer_422,Bengaluru,27,Male,2025-01-08,1,72852.1,72852.1,Furniture,359,1,4,2,7,Lost / Churned
CUST9642,Customer_162,Delhi,51,Male,2025-05-05,1,42454.26,42454.26,Fashion,242,2,4,1,7,Lost / Churned
CUST9645,Customer_341,Hyderabad,25,Female,2025-09-11,2,131738.91999999998,65869.45999999999,Furniture,113,3,4,3,10,Champions
CUST9649,Customer_322,Gaya,58,Male,2025-04-03,1,334585.35,334585.35,Electronics,274,1,4,4,9,At-Risk High-Value
CUST9650,Customer_361,Hyderabad,33,Female,2025-09-19,1,17299.04,17299.04,Education,105,3,4,1,8,Needs Attention
CUST9651,Customer_461,Delhi,60,Female,2025-11-19,1,242701.7,242701.7,Education,44,4,4,4,12,Champions
CUST9674,Customer_232,Mumbai,41,Female,2025-05-20,1,106274.97,106274.97,Electronics,227,2,4,2,8,Lost / Churned
CUST9693,Customer_343,Patna,48,Male,2025-04-12,2,511421.86,255710.93,Education,265,2,4,4,10,At-Risk High-Value
CUST9700,Customer_441,Kolkata,25,Female,2025-09-04,1,40148.6,40148.6,Electronics,120,3,4,1,8,Needs Attention
CUST9709,Customer_409,Pune,41,Male,2025-07-11,1,378037.6,378037.6,Electronics,175,3,4,4,11,Champions
CUST9718,Customer_11,Patna,57,Female,2025-07-13,1,91726.26,91726.26,Electronics,173,3,4,2,9,Needs Attention
CUST9724,Customer_220,Pune,35,Male,2025-04-30,1,156221.6,156221.6,Electronics,247,2,4,3,9,At-Risk High-Value
CUST9728,Customer_338,Gaya,45,Male,2025-08-30,1,185424.32,185424.32,Grocery,125,3,4,3,10,Champions
CUST9745,Customer_48,Mumbai,27,Male,2025-07-06,1,29263.26,29263.26,Fashion,180,3,4,1,8,Needs Attention
CUST9754,Customer_304,Delhi,19,Male,2025-02-14,1,203569.62,203569.62,Furniture,322,1,4,3,8,At-Risk High-Value
CUST9770,Customer_494,Mumbai,41,Female,2025-11-21,1,116929.38,116929.38,Education,42,4,4,3,11,Champions
CUST9776,Customer_345,Delhi,54,Female,2025-02-28,1,34541.88,34541.88,Grocery,308,1,4,1,6,Lost / Churned
CUST9788,Customer_229,Hyderabad,64,Male,2025-11-12,1,138165.76,138165.76,Electronics,51,4,4,3,11,Champions
CUST9804,Customer_284,Patna,32,Male,2025-08-22,1,226417.1,226417.1,Electronics,133,3,4,4,11,Champions
CUST9812,Customer_333,Pune,20,Female,2025-06-21,1,28196.26,28196.26,Electronics,195,2,4,1,7,Lost / Churned
CUST9817,Customer_388,Patna,45,Male,2025-10-15,1,66300.43,66300.43,Electronics,79,4,4,2,10,Needs Attention
CUST9840,Customer_347,Bengaluru,38,Female,2025-01-10,1,163236.96,163236.96,Electronics,357,1,4,3,8,At-Risk High-Value
CUST9846,Customer_298,Patna,58,Female,2025-04-14,1,64707.84,64707.84,Education,263,2,4,2,8,Lost / Churned
CUST9849,Customer_264,Delhi,53,Female,2025-09-21,1,192594.75,192594.75,Furniture,103,3,4,3,10,Champions
CUST9869,Customer_394,Hyderabad,40,Female,2025-06-24,1,206413.15,206413.15,Education,192,2,4,3,9,At-Risk High-Value
CUST9871,Customer_187,Pune,27,Female,2025-12-16,1,34690.3,34690.3,Electronics,17,4,4,1,9,Needs Attention
CUST9875,Customer_6,Bengaluru,49,Male,2025-04-04,1,120557.08,120557.08,Electronics,273,1,4,3,8,At-Risk High-Value
CUST9882,Customer_103,Kolkata,28,Female,2025-09-04,1,33198.0,33198.0,Electronics,120,3,4,1,8,Needs Attention
CUST9900,Customer_496,Bengaluru,26,Male,2025-06-12,1,97972.96,97972.96,Fashion,204,2,4,2,8,Lost / Churned
CUST9910,Customer_110,Hyderabad,18,Male,2025-10-17,1,90068.24,90068.24,Fashion,77,4,4,2,10,Needs Attention
CUST9927,Customer_357,Bengaluru,37,Female,2025-08-11,1,35804.49,35804.49,Fashion,144,3,4,1,8,Needs Attention
CUST9942,Customer_466,Kolkata,29,Female,2025-10-01,2,315539.87,157769.935,Electronics,93,3,4,4,11,Champions
CUST9945,Customer_495,Hyderabad,24,Male,2025-03-27,1,3375.35,3375.35,Grocery,281,1,4,1,6,Lost / Churned
CUST9952,Customer_453,Bengaluru,30,Female,2025-05-09,1,198199.5,198199.5,Electronics,238,2,4,3,9,At-Risk High-Value
CUST9953,Customer_484,Hyderabad,50,Female,2025-05-31,1,221829.7,221829.7,Electronics,216,2,4,4,10,At-Risk High-Value
CUST9957,Customer_116,Pune,29,Female,2025-12-31,1,99838.56,99838.56,Furniture,2,4,4,2,10,Needs Attention
CUST9962,Customer_161,Mumbai,45,Male,2025-09-03,1,181783.2,181783.2,Furniture,121,3,4,3,10,Champions
CUST9966,Customer_199,Kolkata,44,Male,2025-11-06,2,399939.3,199969.65,Electronics,57,4,4,4,12,Champions
CUST9994,Customer_13,Delhi,49,Male,2025-01-11,1,261678.42,261678.42,Furniture,356,1,4,4,9,At-Risk High-Value
